,description,category,label
482,גינס שייד טאי דאי,trousers_women,11
483,גינס קאש מגה קרעים,trousers_women,11
484,טייץ בייקר פולואו קולור בלוק,trousers_women,11
485,גינס שטיפה בהירה ,trousers_women,11
486,שורטס פוטר בלייק סיומת גזורה,trousers_women,11
487,גינס הירוז סיומת גזורה,trousers_women,11
488,גינס גזרה ישרה ,trousers_women,11
489,טייץ בייקר בשילוב לוגו וינטג,trousers_women,11
490,מכנסי פסי לוגו,trousers_women,11
491,גינס דיטייל רקום,trousers_women,11
492,מכנסי טרנינג בשילוב לוגו,trousers_women,11
493,גינס סטיילר סיומת פרומה,trousers_women,11
494,מכנסי פוטר שיידי הדפס טאי דאי,trousers_women,11
495,מכנסי ניילון,trousers_women,11
496,שורטס ניילון הדפס לוגו,trousers_women,11
497,גינס הולר סיומת גזורה,trousers_women,11
498,מכנסי דגמח בד ניילון,trousers_women,11
499,מכנסי טרנינג סמיילז טאי דאי,trousers_women,11
500,גינס סקיני גזרה גבוהה ,trousers_women,11
501,גינס סטרייט ,trousers_women,11
502,שורטס גינס ברונו דיטייל צמרירי,trousers_women,11
503,גינס סקיני קולור בלוק בשילוב קרעים,trousers_women,11
504,מכנסי טרנינג דייזי,trousers_women,11
505,גינס סאמי דיטייל קולור בלוק,trousers_women,11
506,מכנסי טרנינג תיפורים מודגשים,trousers_women,11
507,מכנסי טייץ הדפס מטאלי,trousers_women,11
508,שורטס בסקיה פוטר דק,trousers_women,11
509,שורטס ניילון כיס אחורי,trousers_women,11
510,טייץ קולור בלוק,trousers_women,11
511,גינס צריז,trousers_women,11
512,שורטס ניילון פסי לוגו צבעוניים,trousers_women,11
513,חולצת כפתורים ארצי גזרת קרופ,shirts_women,6
514,טופ מחוך סייגון גימור סאטן,shirts_women,6
515,טי שירט ראף גזרת אוברסייז,shirts_women,6
516,טי שירט קלאסית בשילוב לוגו ,shirts_women,6
517,טופ קאפים מורטישה גימור קטיפתי,shirts_women,6
518,טי שירט קרופ סיומת גזורה,shirts_women,6
519,טופ אוף שולדרס קולסי שרוכי כיווץ,shirts_women,6
520,טופ דמוי עור פולסון קשירה בגב,shirts_women,6
521,טופ אוף שולדרס פלייד שרוולי פאף,shirts_women,6
522,טי שירט כיתוב רקום,shirts_women,6
523,טופ אוף שולדרס דריפ בד ריב,shirts_women,6
524,טופ קרופ ריפלס קולור בלוק,shirts_women,6
525,טי שירט הדפס לוגו קלאסי ,shirts_women,6
526,טי שירט גזרת אוברסייז,shirts_women,6
527,טופ קרופ אמור דיטייל קשירה,shirts_women,6
528,טופ ריב פסטר טאי דאי,shirts_women,6
529,טופ אוף שולדרס אינקה סגירת קרסים,shirts_women,6
530,טי שירט ווש גזרת אוברסייז,shirts_women,6
531,בגד גוף סטרפלס מפתחים עמוקים,lingerie_women,4
532,טופ חזייה מקצועי בשילוב לוגו,lingerie_women,4
533,חולצת גינס שטיפה בהירה ,shirts_women,6
534,טופ קרופ איירי שרוכי קשירה,shirts_women,6
535,טופ קרופ סיומת גזורה,shirts_women,6
536,טי שירט סיומת גזורה,shirts_women,6
537,טופ לורקס בלייר,shirts_women,6
538,חולצת ריצה בשילוב בד רשת,shirts_women,6
539,טופ קולר לוקה שרוכי קשירה,shirts_women,6
540,סווטשירט דריי פיט,shirts_women,6
541,חולצת קרופ סאנדרס סיומת גלית,shirts_women,6
542,טופ גולף קלולס פסי ריב,shirts_women,6
543,טופ קרופ ריב לוגו רקום,shirts_women,6
544,טי שירט קרופ סיומת גזורה,shirts_women,6
545,טופ חזייה לוגו רקום,lingerie_women,4
546,טי שירט דיטייל רקום,shirts_women,6
547,חולצת הוליסטון פתח קאט אאוט,shirts_women,6
548,טי שירט קרופ שרוולים ארוכים,shirts_women,6
549,טופ מנצנץ הנסי,shirts_women,6
550,טי שירט גזרת אוברסייז,shirts_women,6
551,טופ פולו גונס סיומת גזורה,shirts_women,6
552,בגד גוף קרוז דיטייל קרסים,lingerie_women,4
553,טופ מעטפת ראפלס דיטייל קשירה,shirts_women,6
554,טופ מחוך קנדל,shirts_women,6
555,טי שירט גזרת אוברסייז,shirts_women,6
556,טופ קרופ אוניקה מחשוף גב,shirts_women,6
557,חולצת קרופ צווארון גולף,shirts_women,6
558,טופ קולר אינטייטלד פסי ריב,shirts_women,6
559,טי שירט ווש,shirts_women,6
560,חולצת כפתורים קרופ שרוכי קשירה,shirts_women,6
561,טופ קרופ סאסי גזרת מעטפת,shirts_women,6
562,גומייה לשיער דארק בשילוב מטפחת,hats&scarves_women,3
563,כובע מצחייה פייזלי,hats&scarves_women,3
564,קליפסים קטנים דייזי,hats&scarves_women,3
565,גומיות מטאליות לשיער,hats&scarves_women,3
566,כובע מצחייה,hats&scarves_women,3
567,כובע בייסבול בד רשת,hats&scarves_women,3
568,כובע בייסבול בשילוב לוגו מטאלי,hats&scarves_women,3
569,כובע מצחייה בשילוב לוגו רקום,hats&scarves_women,3
570,סיכות לשיער,hats&scarves_women,3
571,מטפחת מרובעת סקאלי,hats&scarves_women,3
572,כובע באקט קורדורוי הדפס טאי דאי,hats&scarves_women,3
573,כובע צמר לבנדר,hats&scarves_women,3
574,כובע מצחייה רקמת לוגו,hats&scarves_women,3
575,כובע מצחייה דיטייל רקום,hats&scarves_women,3
576,מטפחת דמוי משי אואזיס,hats&scarves_women,3
577,כובע באקט סאן,hats&scarves_women,3
578,מטפחת האנר הדפס שרשראות,hats&scarves_women,3
579,כובע באקט פרחוני,hats&scarves_women,3
580,כובע באקט טקסטורה צמרירית,hats&scarves_women,3
581,כובע צמר בשילוב לוגו,hats&scarves_women,3
582,בגד ים שלם קלאסיק מומנט,swimwear_women,10
583,טופ ביקיני קאפים ספוטד דיטייל כיווצים,swimwear_women,10
584,תחתון ביקיני כיווצים ספוטד גזרה גבוהה,swimwear_women,10
585,חולצה מכופתרת טרופיקנה,shirts_women,6
586,תחתון ביקיני קשירה פלורנס,swimwear_women,10
587,תחתון ביקיני אול סטרייפס,swimwear_women,10
588,טופ ביקיני אול סטרייפס מחשוף ישר,swimwear_women,10
589,טופ ביקיני קלאסיק גזרת וואן שולדר,swimwear_women,10
590,תחתון ביקיני קלאסיק מוד,swimwear_women,10
591,תחתון ביקיני טקסטורת כיווצים דיטייל טבעות,swimwear_women,10
592,טופ ביקיני משולשים קלריטי רצועות שקופות,swimwear_women,10
593,תחתון ביקיני בלאק אאוט,swimwear_women,10
594,טופ ביקיני רצועות לוגו כפולות,swimwear_women,10
595,תחתון ביקיני ניאון הדפס מבריק,swimwear_women,10
596,טופ ביקיני ניאון כיתוב מטאלי,swimwear_women,10
597,תחתון ביקיני בשילוב גומי לוגו,swimwear_women,10
598,טופ ביקיני משולשים ניאון,swimwear_women,10
599,בגד ים דו צדדי,swimwear_women,10
600,תחתון ביקיני קשירה קלאסיק טיים,swimwear_women,10
601,טופ ביקיני פתח קאט אאוט,swimwear_women,10
602,שורטס שקוף דיטייל כיווצים,trousers_women,11
603,מכנסי שורטס קרושה איילורי,trousers_women,11
604,טופ ביקיני משולשים בשילוב לוגו,swimwear_women,10
605,גופיית קרופ רייב דיטייל קשירה,shirts_women,6
606,תחתון בגד ים לוגו,swimwear_women,10
607,תחתון ביקיני קשירה בשילוב לוגו,swimwear_women,10
608,תחתון בגד ים קולור בלוק,swimwear_women,10
609,תחתון ביקיני קולור בלוק,swimwear_women,10
610,טופ וודסטוק דיטייל כיווצים,swimwear_women,10
611,תחתוני ביקיני הדפס טאי דאי,swimwear_women,10
612,מכנסוני קרושה מייקלור,trousers_women,11
613,תחתון ביקיני טקסטורת כיווצים,swimwear_women,10
614,תחתון ביקיני ריב סאנטון,swimwear_women,10
615,תחתון ביקיני ניאון סנייק,swimwear_women,10
616,תחתון ביקיני פאן גליטר,swimwear_women,10
617,חולצת קרושה בליזו גזרת קרופ,shirts_women,6
618,מכנסי שורטס קרושה בליזו,trousers_women,11
619,בגד ים שלם גזרת וואן שולדר,swimwear_women,10
620,חצאית קומות פלאוור פאוור,skirts_women,12
621,תחתון ביקיני לאופרדיס גזרה גבוהה,swimwear_women,10
622,תחתון ביקיני לאופרדיס,swimwear_women,10
623,מגבת חוף וניס,swimwear_women,10
624,בגד ים וואן שולדר פתח קאט אאוט,swimwear_women,10
625,תחתון ביקיני דיטייל לוגו,swimwear_women,10
626,מכנסי סלאדונה,trousers_women,11
627,סנדלי עקב דמוי עור פליימינג,shoes_women,7
628,כפכפי דמוי עור דאש עקב שקוף,shoes_women,7
629,סנדלי עקב גליטר אבנים מנצנצות,shoes_women,7
630,סנדלי עקב דיטייל שקוף,shoes_women,7
631,כפכפי לוסון עקב שקוף,shoes_women,7
632,סנדלי עקב קליר שרוכי קשירה,shoes_women,7
633,סנדלי עקב האסלר רצועות קשירה,shoes_women,7
634,כפכפי דמוי עור פיילו דיטייל צדפים,shoes_women,7
635,סנדלי עקב לאריסון גימור מטאלי,shoes_women,7
636,כפכפי סלייד מנומרות פסיפיק,shoes_women,7
637,נעלי עור סולייה מוגבהת בשילוב שרוכי סאטן ,shoes_women,7
638,סניקרס סולייה צבעונית,shoes_women,7
639,סניקרס דיטייל הולוגרפי,shoes_women,7
640,סניקרס בד רשת,shoes_women,7
641,סניקרס אולסטאר נמוכות הדפס זברה,shoes_women,7
642,סניקרס אולסטאר דיטייל רשת,shoes_women,7
643,סניקרס  צבעוניות,shoes_women,7
644,סניקרס דיטייל זמש,shoes_women,7
645,סניקרס אותנטיק דיטייל משבצות,shoes_women,7
646,סנדלי פלטפורמה סוליית טרקטור,shoes_women,7
647,סנדלי קולור בלוק סוליית טרקטור,shoes_women,7
648,סניקרס זמש בד ניילון,shoes_women,7
649,סניקרס דיטייל דמוי עור,shoes_women,7
650,סניקרס עור,shoes_women,7
651,סניקרס קלאסיק סליפ און סולייה מוגבהת,shoes_women,7
652,סניקרס דמוי עור מונסטון סולייה מוגבהת,shoes_women,7
653,סניקרס עור בשילוב סולייה מוגבהת,shoes_women,7
654,סניקרס דיטייל דמוי עור,shoes_women,7
655,סניקרס קולור בלוק,shoes_women,7
656,סניקרס קולור בלוק,shoes_women,7
657,סניקרס טרו אולד סקול,shoes_women,7
658,סניקרס גזרה נמוכה,shoes_women,7
659,סניקרס סוליית צאנקי,shoes_women,7
660,סניקרס עור מולטי קולור,shoes_women,7
661,סניקרס בד רשת,shoes_women,7
662,סניקרס  דיטייל פלסטיק,shoes_women,7
663,סניקרס עור דיטייל ניאון,shoes_women,7
664,סניקרס עור פייד ניאון,shoes_women,7
665,סניקרס עור מונוכרומטיק,shoes_women,7
666,סניקרס עור בשילוב בד רשת,shoes_women,7
667,סניקרס עור ניאון רפלקטור לוגו רקום,shoes_women,7
668,סניקרס שילוב זמש,shoes_women,7
669,סניקרס סולייה מוגבהת לוגו רקום,shoes_women,7
670,סניקרס דמוי עור קרייזי ניאון,shoes_women,7
671,סניקרס עור סקוץ,shoes_women,7
672,סניקרס עור סוליית צאנקי,shoes_women,7
673,סניקרס ניאון קולור בד רשת,shoes_women,7
674,סניקרס עור סגירת סקוץ,shoes_women,7
675,סניקרס טקסטורת רשת,shoes_women,7
676,סניקרס עור עיטור פלסטיק שקוף,shoes_women,7
677,סניקרס בשילוב זמש,shoes_women,7
678,סניקרס עור בשילוב ניאון,shoes_women,7
679,סניקרס עור גזרה נמוכה,shoes_women,7
680,סניקרס קולור בלוק,shoes_women,7
681,סניקרס סליפ און סולייה מוגבהת,shoes_women,7
682,סניקרס עור גימור מבריק,shoes_women,7
683,סניקרס בשילוב עור,shoes_women,7
684,טייץ בייקר הדפסי לוגו,trousers_women,11
685,גינס קופר בשילוב קיפול תפור,trousers_women,11
686,מכנסי דגמח נואלס גימור מבריק,trousers_women,11
687,שורטס בוקסר פלייד שסעים צידיים,trousers_women,11
